,Reviewer_Name,Review,Rating,Time,Tat_ID
8,Imagine D.,"I went here for two tattoos, both were words and each time I went I was greeted right away. My first word was Arabic. For my second one, I had it loaded on...",4.0,2015-10-12 12:56:15,xY2QB6ng5qPtOlYa0DtWLQ
0,Mindy H.,Love the shop and love the artists!  I had been looking for a tattoo artist in NYC and happened to meet Chris through a friend of a friend - SO happy I did!...,5.0,2019-10-04 07:10:05,4_z-cJnEHNOzBMHlpnY48w
1,Carlos A C.,"I got my first tattoo done by Stephanie. The woman is a great artist, no other way to put it. She did the design I had in mind pretty much spot on, nailed...",5.0,2019-05-30 15:26:55,4_z-cJnEHNOzBMHlpnY48w
2,Antonio F.,Ask for Stephanie. She's a badass artist with really cool ideas. I followed her on Instagram for a while and recently booked my appointment. She was great...,5.0,2019-04-12 15:42:24,4_z-cJnEHNOzBMHlpnY48w
3,Mindy H.,Love the shop and love the artists!  I had been looking for a tattoo artist in NYC and happened to meet Chris through a friend of a friend - SO happy I did!...,5.0,2019-10-04 07:10:05,4_z-cJnEHNOzBMHlpnY48w
4,Carlos A C.,"I got my first tattoo done by Stephanie. The woman is a great artist, no other way to put it. She did the design I had in mind pretty much spot on, nailed...",5.0,2019-05-30 15:26:55,4_z-cJnEHNOzBMHlpnY48w
5,Antonio F.,Ask for Stephanie. She's a badass artist with really cool ideas. I followed her on Instagram for a while and recently booked my appointment. She was great...,5.0,2019-04-12 15:42:24,4_z-cJnEHNOzBMHlpnY48w
6,Mindy H.,Love the shop and love the artists!  I had been looking for a tattoo artist in NYC and happened to meet Chris through a friend of a friend - SO happy I did!...,5.0,2019-10-04 07:10:05,4_z-cJnEHNOzBMHlpnY48w
7,Carlos A C.,"I got my first tattoo done by Stephanie. The woman is a great artist, no other way to put it. She did the design I had in mind pretty much spot on, nailed...",5.0,2019-05-30 15:26:55,4_z-cJnEHNOzBMHlpnY48w
8,Antonio F.,Ask for Stephanie. She's a badass artist with really cool ideas. I followed her on Instagram for a while and recently booked my appointment. She was great...,5.0,2019-04-12 15:42:24,4_z-cJnEHNOzBMHlpnY48w
0,Kim G.,Jorge did a FANTASTIC job fixing a horrible tattoo !!! I am so very thankful  and happy  !!!! I should have gone to starlight to begin with ... valuable...,5.0,2020-01-15 13:01:02,wUmOVGvuN8fIA26hZ2Elww
1,Kaitlyn B.,"Love this place! Shop is so clean, the staff is so nice and really try to understand what your looking for. My friend and I came in at 830 pm. They took us...",5.0,2019-08-09 23:04:32,wUmOVGvuN8fIA26hZ2Elww
2,Carlynn M.,My boyfriend made an appointment for a half sleeve of an American flag and wanted it to go into other tattoos he has on his arm. He went in for a couple of...,1.0,2019-11-13 17:43:53,wUmOVGvuN8fIA26hZ2Elww
3,Kim G.,Jorge did a FANTASTIC job fixing a horrible tattoo !!! I am so very thankful  and happy  !!!! I should have gone to starlight to begin with ... valuable...,5.0,2020-01-15 13:01:02,wUmOVGvuN8fIA26hZ2Elww
4,Kaitlyn B.,"Love this place! Shop is so clean, the staff is so nice and really try to understand what your looking for. My friend and I came in at 830 pm. They took us...",5.0,2019-08-09 23:04:32,wUmOVGvuN8fIA26hZ2Elww
5,Carlynn M.,My boyfriend made an appointment for a half sleeve of an American flag and wanted it to go into other tattoos he has on his arm. He went in for a couple of...,1.0,2019-11-13 17:43:53,wUmOVGvuN8fIA26hZ2Elww
6,Kim G.,Jorge did a FANTASTIC job fixing a horrible tattoo !!! I am so very thankful  and happy  !!!! I should have gone to starlight to begin with ... valuable...,5.0,2020-01-15 13:01:02,wUmOVGvuN8fIA26hZ2Elww
7,Kaitlyn B.,"Love this place! Shop is so clean, the staff is so nice and really try to understand what your looking for. My friend and I came in at 830 pm. They took us...",5.0,2019-08-09 23:04:32,wUmOVGvuN8fIA26hZ2Elww
8,Carlynn M.,My boyfriend made an appointment for a half sleeve of an American flag and wanted it to go into other tattoos he has on his arm. He went in for a couple of...,1.0,2019-11-13 17:43:53,wUmOVGvuN8fIA26hZ2Elww
0,Dana R.,"Just like the other million tattoo places on Roosevelt, but with better placement being on 82nd street they do get a lot of business in that area. My friend...",3.0,2011-05-12 09:58:29,Y2-dtd1eCcb8FnG8ypOVjg
1,Ernest V.,I love this place I went to so many shops on the ave and the customer service sucked till I found this shop... Had a tattoo covered up by Miriam she rocks...,4.0,2012-12-11 14:41:37,Y2-dtd1eCcb8FnG8ypOVjg
2,Julia W.,"Despise of the hectic location and lack of parking around the area, it's a perfect place to get to using public transportation. They have artists there who...",5.0,2012-03-29 10:54:01,Y2-dtd1eCcb8FnG8ypOVjg
3,Dana R.,"Just like the other million tattoo places on Roosevelt, but with better placement being on 82nd street they do get a lot of business in that area. My friend...",3.0,2011-05-12 09:58:29,Y2-dtd1eCcb8FnG8ypOVjg
4,Ernest V.,I love this place I went to so many shops on the ave and the customer service sucked till I found this shop... Had a tattoo covered up by Miriam she rocks...,4.0,2012-12-11 14:41:37,Y2-dtd1eCcb8FnG8ypOVjg
5,Julia W.,"Despise of the hectic location and lack of parking around the area, it's a perfect place to get to using public transportation. They have artists there who...",5.0,2012-03-29 10:54:01,Y2-dtd1eCcb8FnG8ypOVjg
6,Dana R.,"Just like the other million tattoo places on Roosevelt, but with better placement being on 82nd street they do get a lot of business in that area. My friend...",3.0,2011-05-12 09:58:29,Y2-dtd1eCcb8FnG8ypOVjg
7,Ernest V.,I love this place I went to so many shops on the ave and the customer service sucked till I found this shop... Had a tattoo covered up by Miriam she rocks...,4.0,2012-12-11 14:41:37,Y2-dtd1eCcb8FnG8ypOVjg
8,Julia W.,"Despise of the hectic location and lack of parking around the area, it's a perfect place to get to using public transportation. They have artists there who...",5.0,2012-03-29 10:54:01,Y2-dtd1eCcb8FnG8ypOVjg
0,Cody M.,"After following Gallery of Ink on Instagram for a few months, my better half pulled the trigger and had a tribute tattoo in remembrance of her mom done by...",5.0,2019-10-16 05:46:46,RH32MVoHWhBmx3JJOM-fSA
1,Bree B.,"Without a doubt, this place is one of the best tattoo shops on the East Coast. All of the artists are incredibly talented, very professional, and genuinely...",5.0,2019-09-19 11:37:19,RH32MVoHWhBmx3JJOM-fSA
2,Kaydee C.,"The whole ambiance of this shop is amazing, they make you feel comfortable! I have been back twice after telling myself I was done with tattoos Hahaha I...",5.0,2019-09-24 15:16:54,RH32MVoHWhBmx3JJOM-fSA
3,Cody M.,"After following Gallery of Ink on Instagram for a few months, my better half pulled the trigger and had a tribute tattoo in remembrance of her mom done by...",5.0,2019-10-16 05:46:46,RH32MVoHWhBmx3JJOM-fSA
4,Bree B.,"Without a doubt, this place is one of the best tattoo shops on the East Coast. All of the artists are incredibly talented, very professional, and genuinely...",5.0,2019-09-19 11:37:19,RH32MVoHWhBmx3JJOM-fSA
5,Kaydee C.,"The whole ambiance of this shop is amazing, they make you feel comfortable! I have been back twice after telling myself I was done with tattoos Hahaha I...",5.0,2019-09-24 15:16:54,RH32MVoHWhBmx3JJOM-fSA
6,Cody M.,"After following Gallery of Ink on Instagram for a few months, my better half pulled the trigger and had a tribute tattoo in remembrance of her mom done by...",5.0,2019-10-16 05:46:46,RH32MVoHWhBmx3JJOM-fSA
7,Bree B.,"Without a doubt, this place is one of the best tattoo shops on the East Coast. All of the artists are incredibly talented, very professional, and genuinely...",5.0,2019-09-19 11:37:19,RH32MVoHWhBmx3JJOM-fSA
8,Kaydee C.,"The whole ambiance of this shop is amazing, they make you feel comfortable! I have been back twice after telling myself I was done with tattoos Hahaha I...",5.0,2019-09-24 15:16:54,RH32MVoHWhBmx3JJOM-fSA
0,Mary R.,I finally got my tattoo that I've been wanting for a long time. Dominic did my tattoo even after I made so many changes he was EXTREMELY patient with me and...,5.0,2019-04-22 17:26:45,n4XXHROXu98OVW7havxB5Q
1,Sabrina M.,"Spare yourself and don't get pierced here. I made the mistake of trusting this business thinking maybe it was just new, even though I could barely find ANY...",1.0,2019-03-23 13:12:56,n4XXHROXu98OVW7havxB5Q
2,Mary R.,I finally got my tattoo that I've been wanting for a long time. Dominic did my tattoo even after I made so many changes he was EXTREMELY patient with me and...,5.0,2019-04-22 17:26:45,n4XXHROXu98OVW7havxB5Q
3,Sabrina M.,"Spare yourself and don't get pierced here. I made the mistake of trusting this business thinking maybe it was just new, even though I could barely find ANY...",1.0,2019-03-23 13:12:56,n4XXHROXu98OVW7havxB5Q
4,Mary R.,I finally got my tattoo that I've been wanting for a long time. Dominic did my tattoo even after I made so many changes he was EXTREMELY patient with me and...,5.0,2019-04-22 17:26:45,n4XXHROXu98OVW7havxB5Q
5,Sabrina M.,"Spare yourself and don't get pierced here. I made the mistake of trusting this business thinking maybe it was just new, even though I could barely find ANY...",1.0,2019-03-23 13:12:56,n4XXHROXu98OVW7havxB5Q
0,Bisera V.,"This place is the best! I got my 2nd lobes pierced here and I'm left very satisfied with my piercings and overall experience. 

Inside it's very clean,...",5.0,2020-03-12 19:01:45,nDrwskWG-BOuZwYWozo5xw
1,Gizelle S.,"I walked in about a month ago to get my ears re-pierced as the holes were not symmetrical. Dom was informative from start to finish, explaining placement,...",5.0,2020-01-31 06:01:50,nDrwskWG-BOuZwYWozo5xw
2,Tiffany J.,awesome experience! i'd been to the shop a few times before for tattoo purposes because my artist had a guest spot there. I was interested in getting an...,5.0,2019-09-26 21:29:49,nDrwskWG-BOuZwYWozo5xw
3,Bisera V.,"This place is the best! I got my 2nd lobes pierced here and I'm left very satisfied with my piercings and overall experience. 

Inside it's very clean,...",5.0,2020-03-12 19:01:45,nDrwskWG-BOuZwYWozo5xw
4,Gizelle S.,"I walked in about a month ago to get my ears re-pierced as the holes were not symmetrical. Dom was informative from start to finish, explaining placement,...",5.0,2020-01-31 06:01:50,nDrwskWG-BOuZwYWozo5xw
5,Tiffany J.,awesome experience! i'd been to the shop a few times before for tattoo purposes because my artist had a guest spot there. I was interested in getting an...,5.0,2019-09-26 21:29:49,nDrwskWG-BOuZwYWozo5xw
6,Bisera V.,"This place is the best! I got my 2nd lobes pierced here and I'm left very satisfied with my piercings and overall experience. 

Inside it's very clean,...",5.0,2020-03-12 19:01:45,nDrwskWG-BOuZwYWozo5xw
7,Gizelle S.,"I walked in about a month ago to get my ears re-pierced as the holes were not symmetrical. Dom was informative from start to finish, explaining placement,...",5.0,2020-01-31 06:01:50,nDrwskWG-BOuZwYWozo5xw
8,Tiffany J.,awesome experience! i'd been to the shop a few times before for tattoo purposes because my artist had a guest spot there. I was interested in getting an...,5.0,2019-09-26 21:29:49,nDrwskWG-BOuZwYWozo5xw
0,David R.,"Super professional people, and really clean too. Got my ear pierced and it can out good, no complaints.",5.0,2019-06-06 23:59:00,Sfy3IXM1nINxtat4Mqd9AA
1,NaQuan K.,"Tattoo work is great by Aleman, just had issues with my ink bumping up and issues with my design that needed fixing post service. I tried to text aleman and...",1.0,2019-02-28 14:52:14,Sfy3IXM1nINxtat4Mqd9AA
2,David R.,"Super professional people, and really clean too. Got my ear pierced and it can out good, no complaints.",5.0,2019-06-06 23:59:00,Sfy3IXM1nINxtat4Mqd9AA
3,NaQuan K.,"Tattoo work is great by Aleman, just had issues with my ink bumping up and issues with my design that needed fixing post service. I tried to text aleman and...",1.0,2019-02-28 14:52:14,Sfy3IXM1nINxtat4Mqd9AA
4,David R.,"Super professional people, and really clean too. Got my ear pierced and it can out good, no complaints.",5.0,2019-06-06 23:59:00,Sfy3IXM1nINxtat4Mqd9AA
5,NaQuan K.,"Tattoo work is great by Aleman, just had issues with my ink bumping up and issues with my design that needed fixing post service. I tried to text aleman and...",1.0,2019-02-28 14:52:14,Sfy3IXM1nINxtat4Mqd9AA
0,Oyindamola O.,"I got my nose and ears pierced here two days ago and it was a great experience. I felt so comfortable and the owner and his wife are really great,...",5.0,2020-01-05 17:38:56,LVl1DrYL7-lp4410ACPcHg
1,Fartuna S.,"I got my nose pierced here, and it was the most comfortable experience. The owner and place has good vibes & Kelvin was very professional. I would recommend...",5.0,2020-01-05 15:16:39,LVl1DrYL7-lp4410ACPcHg
2,Ashley F.,I went to Kapital Piercing today with a friend for third earlobe piercings and to turn my helix piercing into a double helix. Kelvin was super nice and...,4.0,2019-06-08 17:04:29,LVl1DrYL7-lp4410ACPcHg
3,Oyindamola O.,"I got my nose and ears pierced here two days ago and it was a great experience. I felt so comfortable and the owner and his wife are really great,...",5.0,2020-01-05 17:38:56,LVl1DrYL7-lp4410ACPcHg
4,Fartuna S.,"I got my nose pierced here, and it was the most comfortable experience. The owner and place has good vibes & Kelvin was very professional. I would recommend...",5.0,2020-01-05 15:16:39,LVl1DrYL7-lp4410ACPcHg
5,Ashley F.,I went to Kapital Piercing today with a friend for third earlobe piercings and to turn my helix piercing into a double helix. Kelvin was super nice and...,4.0,2019-06-08 17:04:29,LVl1DrYL7-lp4410ACPcHg
6,Oyindamola O.,"I got my nose and ears pierced here two days ago and it was a great experience. I felt so comfortable and the owner and his wife are really great,...",5.0,2020-01-05 17:38:56,LVl1DrYL7-lp4410ACPcHg
7,Fartuna S.,"I got my nose pierced here, and it was the most comfortable experience. The owner and place has good vibes & Kelvin was very professional. I would recommend...",5.0,2020-01-05 15:16:39,LVl1DrYL7-lp4410ACPcHg
8,Ashley F.,I went to Kapital Piercing today with a friend for third earlobe piercings and to turn my helix piercing into a double helix. Kelvin was super nice and...,4.0,2019-06-08 17:04:29,LVl1DrYL7-lp4410ACPcHg
0,Linda D.,"This is my 4th time getting a tattoo from Mel! She is awesome! I have been coming here, when I get the ""bug"" to get something. She did my very first one,...",5.0,2017-05-23 15:42:31,iCTzZhjT3orzsh1Muk2XMQ
1,Sean J.,"The shop is clean and bright as the lighting is good; however, my artist Pete was quiet, polite & professional the downside is he didn't put much thought...",3.0,2020-03-14 19:28:13,iCTzZhjT3orzsh1Muk2XMQ
2,McGregor S.,"I've had work done here before and they do a pretty good job.  

Not this time.  We each got 'matching' anchors. The picture speaks for itself.  Wish I...",1.0,2017-04-29 05:36:58,iCTzZhjT3orzsh1Muk2XMQ
3,Linda D.,"This is my 4th time getting a tattoo from Mel! She is awesome! I have been coming here, when I get the ""bug"" to get something. She did my very first one,...",5.0,2017-05-23 15:42:31,iCTzZhjT3orzsh1Muk2XMQ
